,Driver_ID,Age,Gender,City,Education_Level,Income,Date_of_joining,Last_Working_Date,Joining_Designation,Grade,Total_Business_Value,Quarterly_Rating,Tenure,Join_Month,Leave_Month,Has_left,Monthly_Income_Increase,Quarterly_Rating_Increase
230,275,41.0,Male,C20,0,97226,2016-05-02,,1,4,33697790,3,,2016-05,,Active,1,0
231,276,30.0,Female,C23,1,107495,2020-06-30,,3,3,965680,2,,2020-06,,Active,0,1
232,278,34.0,Male,C2,0,52191,2016-10-21,2019-03-17,1,1,529010,1,877.0,2016-10,2019-03,Left,0,0
233,279,29.0,Female,C2,0,41800,2019-11-02,2020-07-03,1,1,2736130,1,244.0,2019-11,2020-07,Left,0,0
234,280,34.0,Female,C6,2,108013,2013-10-12,2020-02-11,4,4,6751230,1,2313.0,2013-10,2020-02,Left,0,0
235,281,43.0,Female,C20,1,78607,2020-10-10,,3,3,246810,1,,2020-10,,Active,0,0
236,282,29.0,Female,C21,0,57339,2020-08-16,2020-11-29,2,2,0,1,105.0,2020-08,2020-11,Left,0,0
237,283,27.0,Female,C29,2,57420,2020-11-10,,2,2,0,1,,2020-11,,Active,0,0
238,284,34.0,Male,C20,2,42189,2020-01-03,2020-02-13,2,2,0,1,41.0,2020-01,2020-02,Left,0,0
239,286,30.0,Female,C24,1,70781,2020-07-13,2020-11-07,2,2,150400,1,117.0,2020-07,2020-11,Left,0,0
240,287,30.0,Female,C7,0,13605,2020-05-22,2020-09-04,1,1,0,1,105.0,2020-05,2020-09,Left,0,0
241,288,41.0,Female,C17,0,62901,2020-12-18,,2,2,0,1,,2020-12,,Active,0,0
242,289,29.0,Male,C3,0,51110,2020-07-18,,2,2,0,1,,2020-07,,Active,0,0
243,290,25.0,Female,C5,1,66842,2019-07-28,2019-10-29,1,1,0,1,93.0,2019-07,2019-10,Left,0,0
244,291,27.0,Female,C20,2,49695,2018-02-12,2019-05-14,2,2,1273240,1,456.0,2018-02,2019-05,Left,0,0
245,292,33.0,Female,C29,2,81858,2020-07-05,2020-07-29,3,3,0,1,24.0,2020-07,2020-07,Left,0,0
246,293,28.0,Female,C11,1,45981,2016-12-02,2019-03-23,1,1,373410,1,841.0,2016-12,2019-03,Left,0,0
247,294,36.0,Male,C21,0,13793,2020-10-10,,1,1,153360,1,,2020-10,,Active,0,0
248,295,29.0,Female,C8,0,35983,2019-01-05,2019-06-24,2,2,225690,1,170.0,2019-01,2019-06,Left,0,0
249,296,32.0,Female,C20,1,65094,2018-06-10,,1,2,29901450,4,,2018-06,,Active,0,0
250,297,38.0,Male,C8,2,109473,2020-12-19,,3,3,0,1,,2020-12,,Active,0,0
251,298,39.0,Male,C20,0,70753,2019-09-12,2020-04-17,3,3,1501770,1,218.0,2019-09,2020-04,Left,0,0
252,299,36.0,Female,C28,0,25851,2019-08-20,2019-10-31,1,1,0,1,72.0,2019-08,2019-10,Left,0,0
253,303,42.0,Male,C28,1,78645,2015-10-15,2019-04-29,1,2,0,1,1292.0,2015-10,2019-04,Left,0,0
254,305,34.668434595389385,Male,C9,0,20176,2018-08-26,2019-02-08,1,1,0,1,166.0,2018-08,2019-02,Left,0,0
255,306,31.0,Female,C4,0,53025,2020-11-29,,2,2,0,1,,2020-11,,Active,0,0
256,307,39.0,Male,C26,0,88207,2018-10-05,2020-10-26,2,4,56839380,1,752.0,2018-10,2020-10,Left,1,0
257,308,32.0,Male,C5,2,188418,2014-08-15,,2,5,58024490,2,,2014-08,,Active,0,0
258,309,30.0,Female,C5,1,77597,2020-12-11,,3,3,0,1,,2020-12,,Active,0,0
259,310,27.0,Female,C3,2,58439,2020-12-11,,1,1,0,1,,2020-12,,Active,0,0
260,312,34.0,Male,C16,0,26047,2020-03-18,2020-09-25,2,2,0,1,191.0,2020-03,2020-09,Left,0,0
261,313,34.668434595389385,Female,C15,0,96603,2020-04-18,2020-09-20,3,3,150050,1,155.0,2020-04,2020-09,Left,0,0
262,315,29.0,Female,C9,2,50281,2020-09-12,2020-10-05,3,3,0,1,23.0,2020-09,2020-10,Left,0,0
263,316,47.0,Male,C12,2,42592,2018-09-19,2019-02-15,1,1,250000,1,149.0,2018-09,2019-02,Left,0,0
264,317,35.0,Male,C5,1,59936,2019-06-17,2020-07-29,2,2,5195840,1,408.0,2019-06,2020-07,Left,0,0
265,318,33.0,Female,C3,1,37890,2019-10-18,2020-01-20,1,1,0,1,94.0,2019-10,2020-01,Left,0,0
266,319,30.0,Male,C27,2,51819,2020-01-02,2020-03-09,3,3,0,1,67.0,2020-01,2020-03,Left,0,0
267,320,28.0,Female,C20,0,63126,2018-07-13,,1,2,30153680,4,,2018-07,,Active,1,0
268,321,27.0,Female,C25,1,29869,2019-10-31,2020-04-12,1,1,242500,1,164.0,2019-10,2020-04,Left,0,0
269,322,41.0,Female,C6,0,57245,2019-06-15,2019-11-23,2,2,400000,1,161.0,2019-06,2019-11,Left,0,0
270,323,30.0,Female,C29,2,64558,2020-01-06,,2,2,3159800,2,,2020-01,,Active,0,1
271,324,31.0,Male,C26,1,69160,2020-07-03,,3,3,4600000,3,,2020-07,,Active,0,0
272,325,34.668434595389385,Male,C15,2,50739,2018-11-30,2019-07-29,1,1,109020,1,241.0,2018-11,2019-07,Left,0,0
273,326,24.0,Male,C28,2,69454,2020-04-21,2020-07-11,2,2,194000,1,81.0,2020-04,2020-07,Left,0,0
274,327,38.0,Male,C3,1,26658,2018-05-29,2019-04-21,1,1,841620,1,327.0,2018-05,2019-04,Left,0,0
275,328,35.0,Female,C28,1,54816,2018-12-11,2019-08-25,3,3,200000,1,257.0,2018-12,2019-08,Left,0,0
276,329,44.0,Female,C11,1,133752,2015-07-19,,1,3,14717150,2,,2015-07,,Active,0,0
277,330,39.0,Female,C15,1,35694,2018-09-24,2019-02-03,1,1,0,1,132.0,2018-09,2019-02,Left,0,0
278,331,35.0,Male,C25,2,71154,2020-09-27,,3,3,0,1,,2020-09,,Active,0,0
279,332,29.0,Male,C24,2,51152,2019-02-03,2019-03-01,1,1,134360,1,26.0,2019-02,2019-03,Left,0,0
280,333,44.0,Female,C6,1,45796,2018-09-19,2019-04-30,1,1,1296960,1,223.0,2018-09,2019-04,Left,0,0
281,334,29.0,Female,C9,0,58812,2019-01-07,2019-05-11,2,2,323290,1,124.0,2019-01,2019-05,Left,0,0
282,335,41.0,Female,C11,2,94685,2020-11-17,,3,3,0,1,,2020-11,,Active,0,0
283,336,47.0,Male,C10,2,140769,2018-02-10,2020-07-29,2,4,9577580,1,900.0,2018-02,2020-07,Left,0,0
284,337,45.0,Female,C8,2,62135,2018-09-15,2019-03-03,2,2,0,1,169.0,2018-09,2019-03,Left,0,0
285,339,32.0,Male,C17,1,55937,2019-06-13,2020-05-12,3,3,1827320,1,334.0,2019-06,2020-05,Left,0,0
286,340,36.0,Male,C16,0,33327,2018-08-08,2019-03-23,1,1,544560,1,227.0,2018-08,2019-03,Left,0,0
287,341,40.0,Male,C11,1,49592,2019-12-24,,2,2,3946480,2,,2019-12,,Active,0,1
288,342,45.0,Male,C18,2,83084,2018-07-09,2020-01-20,3,3,11082000,1,560.0,2018-07,2020-01,Left,0,0
289,343,24.0,Male,C4,1,26563,2020-01-16,2020-05-05,1,1,150440,1,110.0,2020-01,2020-05,Left,0,0
290,344,28.0,Male,C2,1,55938,2020-02-02,2020-03-15,3,3,0,1,42.0,2020-02,2020-03,Left,0,0
291,345,35.0,Female,C27,1,35284,2020-07-31,,2,2,834890,2,,2020-07,,Active,0,1
292,346,31.0,Female,C2,1,92158,2019-12-02,2020-03-30,3,3,1072230,1,119.0,2019-12,2020-03,Left,0,0
293,347,36.0,Female,C15,0,57044,2018-01-05,2019-02-18,2,3,0,1,409.0,2018-01,2019-02,Left,0,0
294,348,28.0,Female,C13,1,71326,2020-09-01,,2,2,0,1,,2020-09,,Active,0,0
295,349,33.0,Male,C26,2,56317,2019-05-27,2019-10-17,2,2,116400,1,143.0,2019-05,2019-10,Left,0,0
296,350,33.0,Male,C10,2,55441,2018-12-03,2019-02-08,2,2,0,1,67.0,2018-12,2019-02,Left,0,0
297,351,31.0,Male,C9,1,50609,2019-12-10,,2,2,8254930,4,,2019-12,,Active,0,1
298,352,44.0,Male,C24,0,39564,2019-02-24,2019-07-27,1,1,632080,1,153.0,2019-02,2019-07,Left,0,0
299,353,31.0,Female,C18,2,33134,2018-07-15,2020-11-13,1,1,13594350,1,852.0,2018-07,2020-11,Left,0,0
300,354,31.0,Female,C11,0,60555,2018-11-30,2019-02-27,1,1,0,1,89.0,2018-11,2019-02,Left,0,0
301,355,34.0,Male,C22,2,135879,2018-06-16,2019-08-09,3,3,3163760,1,419.0,2018-06,2019-08,Left,0,0
302,357,35.0,Male,C2,0,127616,2020-03-08,,4,4,13191530,2,,2020-03,,Active,0,0
303,358,40.0,Female,C26,2,117830,2019-10-29,,3,3,5175130,1,,2019-10,,Active,0,0
304,359,37.0,Male,C4,2,107473,2019-06-20,,2,4,35460020,2,,2019-06,,Active,0,1
305,360,39.0,Female,C20,1,58347,2018-10-21,2019-02-13,2,2,313450,1,115.0,2018-10,2019-02,Left,0,0
306,361,33.0,Male,C21,0,13743,2018-09-17,2019-03-18,1,1,333120,1,182.0,2018-09,2019-03,Left,0,0
307,362,38.0,Female,C20,2,51609,2020-05-04,,2,2,3912140,2,,2020-05,,Active,0,1
308,363,30.0,Male,C21,2,67650,2019-12-08,2020-09-18,2,2,1670310,1,285.0,2019-12,2020-09,Left,0,0
309,364,27.0,Male,C13,2,35727,2020-03-07,2020-06-29,1,1,456170,1,114.0,2020-03,2020-06,Left,0,0
310,365,24.0,Female,C22,0,44740,2020-02-01,2020-05-19,2,2,0,1,108.0,2020-02,2020-05,Left,0,0
311,366,29.0,Male,C15,2,44630,2020-10-30,,2,2,0,1,,2020-10,,Active,0,0
312,368,45.0,Male,C23,1,51911,2018-09-18,,1,2,30869270,4,,2018-09,,Active,1,0
313,369,34.668434595389385,Male,C20,0,28186,2020-09-20,2020-12-12,1,1,0,1,83.0,2020-09,2020-12,Left,0,0
314,371,48.0,Female,C20,1,49113,2018-07-20,,1,1,12205880,4,,2018-07,,Active,0,1
315,372,33.0,Female,C26,0,82259,2019-06-30,2019-12-26,2,2,196560,1,179.0,2019-06,2019-12,Left,0,0
316,373,30.0,Female,C23,2,38569,2019-11-01,2020-06-19,1,1,4526790,1,231.0,2019-11,2020-06,Left,0,0
317,375,36.0,Male,C27,0,109992,2020-04-07,,3,3,3526230,2,,2020-04,,Active,0,0
318,376,38.0,Male,C5,2,88715,2020-08-07,,2,2,2250980,3,,2020-08,,Active,0,1
319,377,35.0,Male,C5,0,121332,2015-10-11,,1,3,19017290,2,,2015-10,,Active,0,0
320,378,33.0,Male,C9,2,35057,2020-12-13,,3,3,0,1,,2020-12,,Active,0,0
321,379,31.0,Male,C13,2,29106,2018-05-22,2019-10-18,1,1,3315120,1,514.0,2018-05,2019-10,Left,0,0
322,382,28.0,Male,C18,0,12938,2020-10-18,,1,1,0,1,,2020-10,,Active,0,0
323,383,41.0,Female,C17,0,43969,2018-09-17,,1,1,5040480,1,,2018-09,,Active,0,0
324,384,26.0,Female,C27,1,52364,2018-10-21,2019-09-22,2,2,2271730,1,336.0,2018-10,2019-09,Left,0,0
325,385,35.0,Female,C28,2,77156,2020-09-28,,3,3,1131560,2,,2020-09,,Active,0,0
326,386,45.0,Female,C18,1,137082,2015-02-06,2019-09-10,2,4,5875810,2,1677.0,2015-02,2019-09,Left,0,0
327,387,29.0,Female,C22,2,45245,2016-11-25,2019-03-17,1,1,265760,1,842.0,2016-11,2019-03,Left,0,0
328,388,34.0,Male,C15,1,43611,2019-12-05,,2,2,3023960,1,,2019-12,,Active,0,0
329,389,30.0,Female,C15,2,45923,2019-05-23,2019-10-24,2,2,400000,1,154.0,2019-05,2019-10,Left,0,0
330,390,32.0,Female,C22,2,70428,2018-10-29,2019-02-01,1,1,0,1,95.0,2018-10,2019-02,Left,0,0
331,391,37.0,Male,C22,1,133783,2016-01-14,,1,3,17483970,3,,2016-01,,Active,0,1
332,392,35.0,Female,C20,1,84850,2020-01-30,2020-04-06,3,3,0,1,67.0,2020-01,2020-04,Left,0,0
333,394,34.0,Female,C20,2,97722,2014-06-06,,2,4,27458220,3,,2014-06,,Active,0,1
334,397,28.0,Male,C12,2,73194,2019-06-02,2020-01-13,2,2,1231540,1,225.0,2019-06,2020-01,Left,0,0
335,398,30.0,Male,C5,2,63280,2020-12-07,,2,2,0,1,,2020-12,,Active,0,0
336,399,31.0,Male,C5,2,40604,2018-10-17,2019-04-27,1,1,920230,1,192.0,2018-10,2019-04,Left,0,0
337,400,35.0,Male,C19,0,65729,2019-10-08,,2,2,9748190,2,,2019-10,,Active,0,0
338,401,38.0,Female,C23,0,76069,2018-06-02,2019-04-29,2,2,921350,1,331.0,2018-06,2019-04,Left,0,0
339,402,46.0,Male,C24,2,91279,2015-11-29,,1,3,26927680,3,,2015-11,,Active,0,1
340,403,29.0,Male,C15,2,24049,2020-10-13,,2,2,0,1,,2020-10,,Active,0,0
341,404,36.0,Male,C1,0,41553,2018-10-19,2019-09-22,2,2,3328970,2,338.0,2018-10,2019-09,Left,0,0
342,405,34.0,Male,C14,2,25028,2019-06-06,2020-05-23,1,1,3506580,1,352.0,2019-06,2020-05,Left,0,0
343,406,43.0,Male,C12,2,38625,2018-08-22,2019-06-17,1,1,0,1,299.0,2018-08,2019-06,Left,0,0
344,407,41.0,Female,C13,1,58207,2016-05-17,,1,2,16290800,3,,2016-05,,Active,0,0
345,409,29.0,Male,C1,0,33320,2020-07-03,,2,2,253660,1,,2020-07,,Active,0,0
346,410,39.0,Male,C24,1,57225,2018-08-05,2019-04-27,2,2,609830,1,265.0,2018-08,2019-04,Left,0,0
347,411,28.0,Female,C1,1,52572,2018-02-17,2019-03-07,1,1,184650,1,383.0,2018-02,2019-03,Left,0,0
348,412,29.0,Male,C16,2,56243,2020-11-15,,2,2,0,1,,2020-11,,Active,0,0
349,414,33.0,Female,C25,0,97153,2018-01-21,2020-07-29,2,3,10732480,2,920.0,2018-01,2020-07,Left,0,0
350,415,36.0,Female,C13,0,61575,2020-09-21,,2,2,1754320,3,,2020-09,,Active,0,1
351,416,35.0,Female,C27,0,92559,2019-07-06,2019-12-05,3,3,0,1,152.0,2019-07,2019-12,Left,0,0
352,417,28.0,Female,C23,1,42027,2020-11-06,,2,2,0,1,,2020-11,,Active,0,0
353,418,31.0,Male,C15,1,74051,2015-07-30,2019-12-21,1,2,3702370,1,1605.0,2015-07,2019-12,Left,0,0
354,419,26.0,Male,C13,2,38390,2018-10-07,2019-02-22,1,1,0,1,138.0,2018-10,2019-02,Left,0,0
355,420,39.0,Male,C18,2,80489,2020-10-26,,3,3,607260,1,,2020-10,,Active,0,0
356,421,41.0,Male,C4,2,93113,2015-11-07,2019-10-03,1,2,4292240,1,1426.0,2015-11,2019-10,Left,0,0
357,422,34.668434595389385,Male,C27,1,78754,2016-04-20,,2,3,26975690,1,,2016-04,,Active,0,0
358,423,36.0,Male,C20,0,43083,2016-04-29,2019-06-21,1,1,1628780,1,1148.0,2016-04,2019-06,Left,0,0
359,424,40.0,Male,C17,0,74684,2018-09-02,2019-10-06,2,2,2652520,1,399.0,2018-09,2019-10,Left,0,0
360,425,47.0,Male,C22,1,30921,2015-12-24,,1,3,15036790,3,,2015-12,,Active,0,1
361,426,34.0,Male,C24,2,65053,2018-07-14,2019-08-26,2,2,705550,1,408.0,2018-07,2019-08,Left,0,0
362,427,33.0,Male,C10,1,88180,2020-10-04,,3,3,1465000,2,,2020-10,,Active,0,0
363,429,37.0,Male,C8,0,120771,2019-06-15,2019-07-06,2,4,0,1,21.0,2019-06,2019-07,Left,0,0
364,430,32.0,Male,C28,0,14489,2019-01-06,2019-03-29,1,1,210000,1,82.0,2019-01,2019-03,Left,0,0
365,431,39.0,Female,C18,0,50457,2020-05-11,,3,3,5715360,3,,2020-05,,Active,0,1
366,432,36.0,Male,C14,0,17047,2019-06-08,2020-04-24,1,1,2097840,1,321.0,2019-06,2020-04,Left,0,0
367,433,37.0,Male,C13,2,78656,2020-05-29,2020-10-23,3,3,1193290,1,147.0,2020-05,2020-10,Left,0,0
368,434,30.0,Female,C6,2,88515,2017-08-11,,1,3,51680810,4,,2017-08,,Active,1,0
369,435,29.0,Male,C22,0,63479,2018-06-12,2019-05-21,1,1,2759970,1,343.0,2018-06,2019-05,Left,0,0
370,436,28.0,Male,C24,2,128590,2017-06-09,2019-09-14,1,4,25128430,1,827.0,2017-06,2019-09,Left,0,0
371,438,43.0,Female,C9,2,81206,2018-10-14,2019-10-14,1,2,6940080,1,365.0,2018-10,2019-10,Left,0,0
372,439,27.0,Male,C3,1,60246,2019-11-28,2020-09-27,1,1,4103180,2,304.0,2019-11,2020-09,Left,0,1
373,440,40.0,Male,C16,1,113125,2013-08-11,,2,4,16391700,1,,2013-08,,Active,0,0
374,441,32.0,Male,C6,2,81288,2020-05-31,,3,3,4732810,3,,2020-05,,Active,0,1
375,442,32.0,Male,C23,2,73933,2019-09-20,2019-11-05,3,3,0,1,46.0,2019-09,2019-11,Left,0,0
376,443,31.0,Female,C3,1,55108,2020-09-04,2020-12-06,2,2,0,1,93.0,2020-09,2020-12,Left,0,0
377,444,32.0,Male,C15,1,36856,2019-11-28,,1,1,2888690,2,,2019-11,,Active,0,1
378,445,32.0,Male,C8,0,33956,2019-01-05,2019-01-25,2,2,0,1,20.0,2019-01,2019-01,Left,0,0
379,446,31.0,Female,C22,0,50832,2020-02-01,,3,3,5971490,3,,2020-02,,Active,0,1
380,448,37.0,Male,C10,1,65389,2014-04-04,,2,4,30318780,3,,2014-04,,Active,0,0
381,449,25.0,Male,C11,0,32466,2020-09-25,,1,1,184290,1,,2020-09,,Active,0,0
382,450,30.0,Male,C20,2,70415,2015-08-20,,1,3,22457270,4,,2015-08,,Active,0,1
383,451,41.0,Female,C16,2,123390,2013-11-05,2019-08-02,1,5,0,1,2096.0,2013-11,2019-08,Left,0,0
384,452,46.0,Male,C19,0,104473,2013-10-14,2019-10-03,2,4,3363930,1,2180.0,2013-10,2019-10,Left,0,0
385,453,37.0,Male,C12,2,123361,2019-07-15,,4,4,23995570,2,,2019-07,,Active,0,0
386,454,30.0,Female,C17,2,45357,2019-08-17,2019-10-27,1,1,0,1,71.0,2019-08,2019-10,Left,0,0
387,456,35.0,Female,C26,1,45193,2020-07-07,2020-07-29,2,2,0,1,22.0,2020-07,2020-07,Left,0,0
388,457,23.0,Female,C5,1,54992,2020-11-20,,2,2,700000,2,,2020-11,,Active,0,0
389,458,34.668434595389385,Female,C19,0,16749,2020-07-31,,3,3,400280,1,,2020-07,,Active,0,0
390,459,29.0,Male,C12,2,67194,2020-10-30,,3,3,442730,1,,2020-10,,Active,0,0
391,460,29.0,Female,C15,0,37575,2019-12-05,2020-07-29,2,2,3415470,2,237.0,2019-12,2020-07,Left,0,1
392,461,32.0,Female,C8,0,53577,2020-04-25,2020-10-27,2,2,1126370,2,185.0,2020-04,2020-10,Left,0,1
393,462,35.0,Male,C16,2,46139,2020-10-02,,3,3,359320,1,,2020-10,,Active,0,0
394,463,39.0,Male,C24,1,47419,2018-12-10,2019-02-04,1,1,117860,1,56.0,2018-12,2019-02,Left,0,0
395,464,34.0,Male,C27,2,86072,2019-07-16,2020-04-07,3,3,1457350,1,266.0,2019-07,2020-04,Left,0,0
396,465,35.0,Female,C8,2,87438,2018-01-13,2019-11-19,2,2,4847980,2,675.0,2018-01,2019-11,Left,0,0
397,466,23.0,Female,C23,0,64179,2019-12-19,2020-02-15,2,2,0,1,58.0,2019-12,2020-02,Left,0,0
398,467,32.0,Male,C29,0,83926,2019-11-17,2020-02-11,3,3,0,1,86.0,2019-11,2020-02,Left,0,0
399,469,31.0,Male,C13,2,26067,2018-10-09,2019-01-20,1,1,0,1,103.0,2018-10,2019-01,Left,0,0
400,470,31.0,Male,C1,0,39660,2020-02-10,2020-05-25,2,2,0,1,105.0,2020-02,2020-05,Left,0,0
401,471,38.0,Male,C12,0,59318,2020-05-08,2020-06-27,3,3,0,1,50.0,2020-05,2020-06,Left,0,0
402,472,39.0,Female,C23,1,83429,2020-06-13,,3,3,1613030,2,,2020-06,,Active,0,1
403,473,25.0,Female,C16,1,62431,2018-07-28,2019-02-05,1,1,0,1,192.0,2018-07,2019-02,Left,0,0
404,474,32.0,Male,C10,1,45068,2018-08-04,2019-01-19,1,1,0,1,168.0,2018-08,2019-01,Left,0,0
405,475,43.0,Male,C11,1,42714,2018-07-13,2019-05-21,1,1,2119680,1,312.0,2018-07,2019-05,Left,0,0
406,476,28.0,Female,C16,0,22918,2020-03-15,2020-12-19,2,2,1220340,1,279.0,2020-03,2020-12,Left,0,0
407,477,39.0,Male,C19,1,29312,2018-06-01,2019-05-28,1,1,1410810,1,361.0,2018-06,2019-05,Left,0,0
408,478,31.0,Female,C20,1,39164,2019-09-05,2020-01-04,2,2,0,1,121.0,2019-09,2020-01,Left,0,0
409,479,24.0,Female,C20,2,22947,2018-12-03,2019-02-22,1,1,0,1,81.0,2018-12,2019-02,Left,0,0
410,481,30.0,Male,C12,2,68341,2017-05-26,2020-01-09,1,1,6644580,1,958.0,2017-05,2020-01,Left,0,0
411,482,45.0,Male,C10,1,56611,2015-07-23,2020-09-21,1,2,11593960,2,1887.0,2015-07,2020-09,Left,0,0
412,483,42.0,Female,C16,1,132558,2020-05-18,,3,3,10574260,3,,2020-05,,Active,0,1
413,484,29.0,Female,C4,0,26562,2019-08-08,2019-12-16,1,1,0,1,130.0,2019-08,2019-12,Left,0,0
414,486,40.0,Female,C10,0,31674,2016-10-31,2020-12-25,1,2,10289970,2,1516.0,2016-10,2020-12,Left,0,0
415,487,39.0,Male,C12,1,35091,2018-12-21,2019-01-13,1,1,0,1,23.0,2018-12,2019-01,Left,0,0
416,488,45.0,Male,C28,2,80716,2018-10-21,2020-05-12,1,2,9979710,1,569.0,2018-10,2020-05,Left,0,0
417,489,32.0,Female,C12,2,49475,2019-10-18,2020-10-17,1,1,4758570,2,365.0,2019-10,2020-10,Left,0,1
418,491,26.0,Male,C2,2,41638,2020-05-01,2020-07-29,1,1,0,1,89.0,2020-05,2020-07,Left,0,0
419,492,36.0,Female,C19,0,23107,2018-07-23,2019-01-28,2,2,0,1,189.0,2018-07,2019-01,Left,0,0
420,493,28.0,Male,C9,1,52307,2019-12-09,,2,2,4593470,2,,2019-12,,Active,0,1
421,494,36.0,Female,C16,1,110964,2020-03-08,,3,3,13593340,1,,2020-03,,Active,0,0
422,496,24.0,Male,C15,1,20170,2018-10-19,2019-02-28,1,1,250000,1,132.0,2018-10,2019-02,Left,0,0
423,497,30.0,Female,C16,1,65035,2020-06-22,2020-12-12,2,2,149040,1,173.0,2020-06,2020-12,Left,0,0
424,498,31.0,Male,C20,2,65571,2020-11-06,,2,2,0,1,,2020-11,,Active,0,0
425,499,43.0,Male,C3,2,47668,2020-09-28,,3,3,0,1,,2020-09,,Active,0,0
426,500,40.0,Male,C12,1,103119,2018-05-11,2019-10-10,4,4,7596440,1,517.0,2018-05,2019-10,Left,0,0
427,501,32.0,Female,C16,0,96956,2020-05-08,,3,3,2207980,2,,2020-05,,Active,0,0
428,502,23.0,Male,C5,1,49888,2019-11-21,2020-04-24,2,2,0,1,155.0,2019-11,2020-04,Left,0,0
429,503,45.0,Female,C21,0,42544,2018-06-20,2019-06-16,1,1,1787540,2,361.0,2018-06,2019-06,Left,0,0
430,504,33.0,Female,C15,1,49653,2015-08-06,2019-09-09,2,2,2193610,1,1495.0,2015-08,2019-09,Left,0,0
431,505,25.0,Male,C26,0,55804,2019-01-16,2019-04-11,2,2,115940,1,85.0,2019-01,2019-04,Left,0,0
432,507,40.0,Male,C6,1,29231,2015-11-22,2020-02-27,1,2,7165360,2,1558.0,2015-11,2020-02,Left,0,0
433,508,33.0,Male,C21,1,48682,2020-12-14,,2,2,0,1,,2020-12,,Active,0,0
434,509,25.0,Male,C8,0,92079,2020-06-29,,3,3,152640,1,,2020-06,,Active,0,0
435,510,28.0,Female,C29,0,68751,2020-09-05,,1,1,0,1,,2020-09,,Active,0,0
436,511,34.0,Male,C21,2,58130,2020-12-15,,2,2,0,1,,2020-12,,Active,0,0
437,512,43.0,Female,C8,1,40777,2019-05-23,2019-07-27,1,1,0,1,65.0,2019-05,2019-07,Left,0,0
438,513,35.0,Female,C20,2,22793,2018-06-13,2019-03-18,1,1,580500,1,278.0,2018-06,2019-03,Left,0,0
439,515,26.0,Female,C29,0,10747,2020-04-13,2020-06-05,2,2,0,1,53.0,2020-04,2020-06,Left,0,0
440,516,26.0,Female,C29,0,41099,2019-07-04,,1,1,5648380,1,,2019-07,,Active,0,0
441,517,51.0,Female,C1,2,59796,2018-10-23,2019-01-08,1,1,0,1,77.0,2018-10,2019-01,Left,0,0
442,518,45.0,Female,C15,2,52199,2018-09-08,2019-06-20,1,1,1250680,1,285.0,2018-09,2019-06,Left,0,0
443,519,36.0,Male,C29,1,83253,2019-10-31,2019-11-28,3,3,0,1,28.0,2019-10,2019-11,Left,0,0
444,520,28.0,Female,C23,1,98996,2019-01-09,2020-01-09,4,4,12922130,1,365.0,2019-01,2020-01,Left,0,0
445,521,35.0,Male,C27,0,27882,2020-04-06,,1,1,4987200,3,,2020-04,,Active,0,0
446,522,36.0,Male,C26,2,109652,2014-05-30,2019-09-02,2,3,4760130,3,1921.0,2014-05,2019-09,Left,0,1
447,523,39.0,Male,C9,0,31056,2020-05-02,2020-12-18,3,3,1027790,1,230.0,2020-05,2020-12,Left,0,0
448,524,33.0,Male,C17,1,82822,2020-08-02,,3,3,950000,2,,2020-08,,Active,0,1
449,525,33.0,Male,C22,1,106727,2019-10-29,2020-07-29,3,3,3570400,2,274.0,2019-10,2020-07,Left,0,1
450,527,35.0,Male,C23,1,86823,2017-08-21,2020-02-14,3,4,11940020,1,907.0,2017-08,2020-02,Left,0,0
451,528,34.0,Male,C10,0,51086,2020-03-11,2020-09-04,2,2,2256420,1,177.0,2020-03,2020-09,Left,0,0
452,529,32.0,Female,C9,0,12934,2018-11-30,2019-03-31,2,2,181250,1,121.0,2018-11,2019-03,Left,0,0
453,530,37.0,Male,C28,2,31137,2020-03-14,2020-05-08,1,1,0,1,55.0,2020-03,2020-05,Left,0,0
454,531,35.0,Male,C8,2,68045,2020-09-06,,2,2,660480,2,,2020-09,,Active,0,1
455,532,37.0,Male,C26,0,61243,2019-10-25,,1,1,5181790,3,,2019-10,,Active,0,1
456,533,36.0,Male,C1,1,35731,2019-06-24,2019-10-18,1,1,200000,1,116.0,2019-06,2019-10,Left,0,0
457,534,28.0,Male,C10,0,87872,2020-11-23,,3,3,0,1,,2020-11,,Active,0,0
458,535,39.0,Male,C27,1,77182,2015-09-06,2020-11-25,1,4,17244320,1,1907.0,2015-09,2020-11,Left,0,0
459,536,28.0,Male,C26,2,35112,2019-07-21,2019-12-26,1,1,980720,2,158.0,2019-07,2019-12,Left,0,1
460,537,35.0,Female,C29,1,84554,2019-12-06,,2,3,23376420,4,,2019-12,,Active,1,1
461,538,26.0,Female,C23,1,29698,2019-11-10,,1,1,4507470,2,,2019-11,,Active,0,1
462,539,36.0,Male,C24,0,109296,2016-06-20,2019-01-19,2,3,0,1,943.0,2016-06,2019-01,Left,0,0
463,540,29.0,Male,C14,0,96233,2020-12-05,,3,3,0,1,,2020-12,,Active,0,0
464,541,34.668434595389385,Male,C1,2,71812,2017-02-10,2020-07-29,1,2,5083330,1,1265.0,2017-02,2020-07,Left,0,0
465,542,44.0,Male,C8,1,43720,2019-07-04,2020-04-13,2,2,2308640,1,284.0,2019-07,2020-04,Left,0,0
466,543,29.0,Male,C12,0,34793,2020-09-28,,3,3,0,1,,2020-09,,Active,0,0
